route_id,trip_id,trip_headsign,service_id
3000000,3000762,Craigieburn,sun
3000000,3000763,Craigieburn,sun
3000000,3000764,Craigieburn,sun
3000000,3000765,Craigieburn,sun
3000000,3000766,Craigieburn,sun
3000000,3000767,Craigieburn,sun
3000000,3000768,Craigieburn,sun
3000000,3000769,Craigieburn,sun
3000000,3000770,Craigieburn,sun
3000000,3000771,Craigieburn,sun
3000000,3000772,Craigieburn,sun
3000000,3000773,Craigieburn,sun
3000000,3000774,Craigieburn,sun
3000000,3000775,Craigieburn,sun
3000000,3000776,Craigieburn,sun
3000000,3000777,Craigieburn,sun
3000000,3000778,Craigieburn,sun
3000000,3000779,Craigieburn,sun
3000000,3000780,Craigieburn,sun
3000000,3000781,Craigieburn,sun
3000000,3000782,Craigieburn,sun
3000000,3000783,Craigieburn,sun
3000000,3000784,Craigieburn,sun
3000000,3000785,Craigieburn,sun
3000000,3000786,Craigieburn,sun
3000000,3000787,Craigieburn,sun
3000000,3000788,Craigieburn,sun
3000000,3000789,Craigieburn,sun
3000000,3000790,Craigieburn,sun
3000000,3000791,Craigieburn,sun
3000000,3000792,Craigieburn,sun
3000000,3000793,Craigieburn,sun
3000000,3000794,Craigieburn,sun
3000000,3000795,Craigieburn,sun
3000000,3000796,Craigieburn,sun
3000000,3000797,Craigieburn,sun
3000000,3000798,Craigieburn,sun
3000000,3000799,Craigieburn,sun
3000000,3000800,Craigieburn,sun
3000000,3000801,Craigieburn,sun
3000000,3000802,Craigieburn,sun
3000000,3000803,Craigieburn,sun
3000000,3000804,Craigieburn,sun
3000000,3000805,Craigieburn,sun
3000000,3000806,Craigieburn,sun
3000000,3000807,Craigieburn,sun
3000000,3000808,Craigieburn,sun
3000000,3000809,Craigieburn,sun
3000000,3000810,Craigieburn,sun
3000000,3000811,Craigieburn,sun
3000000,3000812,Craigieburn,sun
3000000,3000813,Craigieburn,sun
3000000,3000814,Craigieburn,sun
3000000,3000815,Craigieburn,sun
3000000,3000816,Craigieburn,sun
3000000,3000817,Craigieburn,sun
3000000,3000818,Craigieburn,sun
3000000,3000819,Craigieburn,sun
3000000,3000820,Craigieburn,sun
3000000,3000821,Craigieburn,sun
3000000,3000822,Craigieburn,sun
3000000,3000823,Craigieburn,sun
3000000,3000824,Craigieburn,sun
3000000,3000825,Craigieburn,sun
3000000,3000826,Craigieburn,sun
3000000,3000827,Craigieburn,sun
3000000,3000828,Craigieburn,sun
3000000,3000829,Craigieburn,sun
3000000,3000830,Craigieburn,sun
3000000,3000831,Craigieburn,sun
3000000,3000832,Craigieburn,sun
3000000,3000833,Craigieburn,sun
3000000,3000834,Craigieburn,sun
3000000,3000835,Craigieburn,sun
3000000,3000836,Craigieburn,sun
3000000,3000837,Craigieburn,sun
3000000,3000838,Craigieburn,sun
3000000,3000839,Craigieburn,sun
3000000,3000000,City,monfri
3000000,3000001,City,monfri
3000000,3000002,City,monfri
3000000,3000003,City,monfri
3000000,3000004,City,monfri
3000000,3000005,City,monfri
3000000,3000006,City,monfri
3000000,3000007,City,monfri
3000000,3000008,City,monfri
3000000,3000009,City,monfri
3000000,3000010,City,monfri
3000000,3000011,City,monfri
3000000,3000012,City,monfri
3000000,3000013,City,monfri
3000000,3000014,City,monfri
3000000,3000015,City,monfri
3000000,3000016,City,monfri
3000000,3000017,City,monfri
3000000,3000018,City,monfri
3000000,3000019,City,monfri
3000000,3000020,City,monfri
3000000,3000021,City,monfri
3000000,3000022,City,monfri
3000000,3000023,City,monfri
3000000,3000024,City,monfri
3000000,3000025,City,monfri
3000000,3000026,City,monfri
3000000,3000027,City,monfri
3000000,3000028,City,monfri
3000000,3000029,City,monfri
3000000,3000030,City,monfri
3000000,3000031,City,monfri
3000000,3000032,City,monfri
3000000,3000033,City,monfri
3000000,3000034,City,monfri
3000000,3000035,City,monfri
3000000,3000036,City,monfri
3000000,3000037,City,monfri
3000000,3000038,City,monfri
3000000,3000039,City,monfri
3000000,3000040,City,monfri
3000000,3000041,City,monfri
3000000,3000042,City,monfri
3000000,3000043,City,monfri
3000000,3000044,City,monfri
3000000,3000045,City,monfri
3000000,3000046,City,monfri
3000000,3000047,City,monfri
3000000,3000048,City,monfri
3000000,3000049,City,monfri
3000000,3000050,City,monfri
3000000,3000051,City,monfri
3000000,3000052,City,monfri
3000000,3000053,City,monfri
3000000,3000054,City,monfri
3000000,3000055,City,monfri
3000000,3000056,City,monfri
3000000,3000057,City,monfri
3000000,3000058,City,monfri
3000000,3000059,City,monfri
3000000,3000060,City,monfri
3000000,3000061,City,monfri
3000000,3000062,City,monfri
3000000,3000063,City,monfri
3000000,3000064,City,monfri
3000000,3000065,City,monfri
3000000,3000066,City,monfri
3000000,3000067,City,monfri
3000000,3000068,City,monfri
3000000,3000069,City,monfri
3000000,3000070,City,monfri
3000000,3000071,City,monfri
3000000,3000072,City,monfri
3000000,3000073,City,monfri
