route_id,trip_id,trip_headsign,service_id
3200000,3200294,Coburg,fri
3200000,3200295,Coburg,fri
3200000,3200296,Coburg,fri
3200000,3200297,Coburg,fri
3200000,3200298,Coburg,fri
3200000,3200299,Coburg,fri
3200000,3200300,Coburg,fri
3200000,3200301,Coburg,fri
3200000,3200302,Coburg,fri
3200000,3200303,Coburg,fri
3200000,3200304,Coburg,fri
3200000,3200305,Coburg,fri
3200000,3200306,Coburg,fri
3200000,3200307,Coburg,fri
3200000,3200308,Coburg,fri
3200000,3200309,Coburg,fri
3200000,3200310,Coburg,fri
3200000,3200311,Coburg,fri
3200000,3200312,Coburg,fri
3200000,3200313,Coburg,fri
3200000,3200314,Coburg,fri
3200000,3200315,Coburg,fri
3200000,3200316,Coburg,fri
3200000,3200317,Coburg,fri
3200000,3200318,Coburg,fri
3200000,3200319,Coburg,fri
3200000,3200320,Coburg,fri
3200000,3200321,Coburg,fri
3200000,3200322,Coburg,fri
3200000,3200323,Coburg,fri
3200000,3200324,Coburg,fri
3200000,3200325,Coburg,fri
3200000,3200326,Coburg,fri
3200000,3200327,Coburg,fri
3200000,3200328,Coburg,fri
3200000,3200329,Coburg,fri
3200000,3200330,Coburg,fri
3200000,3200331,Coburg,fri
3200000,3200332,Coburg,fri
3200000,3200333,Coburg,fri
3200000,3200334,Coburg,fri
3200000,3200335,Coburg,fri
3200000,3200336,Coburg,fri
3200000,3200337,Coburg,fri
3200000,3200338,Coburg,fri
3200000,3200339,Coburg,fri
3200000,3200340,Coburg,fri
3200000,3200341,Coburg,fri
3200000,3200342,Coburg,fri
3200000,3200343,Coburg,fri
3200000,3200344,Coburg,fri
3200000,3200345,Coburg,fri
3200000,3200346,Coburg,fri
3200000,3200347,Coburg,fri
3200000,3200348,Coburg,fri
3200000,3200349,Coburg,fri
3200000,3200350,Coburg,fri
3200000,3200351,Coburg,fri
3200000,3200352,Coburg,fri
3200000,3200353,Coburg,fri
3200000,3200354,Coburg,fri
3200000,3200355,Coburg,fri
3200000,3200356,Coburg,fri
3200000,3200357,Coburg,fri
3200000,3200358,Coburg,fri
3200000,3200359,Coburg,fri
3200000,3200360,Coburg,fri
3200000,3200361,Coburg,fri
3200000,3200362,Coburg,fri
3200000,3200363,Coburg,fri
3200000,3200364,Coburg,fri
3200000,3200365,Coburg,fri
3200000,3200366,Coburg,fri
3200000,3200367,Coburg,fri
3200000,3200368,Coburg,fri
3200000,3200369,Coburg,fri
3200000,3200370,Coburg,fri
3200000,3200371,Coburg,fri
3200000,3200372,Coburg,fri
3200000,3200373,Coburg,fri
3200000,3200374,Coburg,fri
3200000,3200375,Coburg,fri
3200000,3200376,Coburg,fri
3200000,3200377,Coburg,fri
3200000,3200378,Coburg,fri
3200000,3200379,Coburg,fri
3200000,3200380,Coburg,fri
3200000,3200381,Coburg,fri
3200000,3200382,Coburg,fri
3200000,3200383,Coburg,fri
3200000,3200384,Coburg,fri
3200000,3200385,Coburg,fri
3200000,3200386,Coburg,fri
3200000,3200387,Coburg,fri
3200000,3200388,Coburg,fri
3200000,3200389,Coburg,fri
3200000,3200390,Coburg,fri
3200000,3200391,Coburg,fri
3200000,3200392,Coburg,fri
3200000,3200393,Coburg,fri
3200000,3200394,Coburg,fri
3200000,3200395,Coburg,fri
3200000,3200396,Coburg,fri
3200000,3200397,Coburg,fri
3200000,3200398,Coburg,fri
3200000,3200399,Coburg,fri
3200000,3200400,Coburg,fri
3200000,3200401,Coburg,fri
3200000,3200402,Coburg,fri
3200000,3200403,Coburg,fri
3200000,3200404,Coburg,fri
3200000,3200405,Coburg,fri
3200000,3200406,Coburg,fri
3200000,3200407,Coburg,fri
3200000,3200408,Coburg,fri
3200000,3200409,Coburg,fri
3200000,3200410,Coburg,fri
3200000,3200411,Coburg,fri
3200000,3200412,Coburg,fri
3200000,3200413,Coburg,fri
3200000,3200414,Coburg,fri
3200000,3200415,Coburg,fri
3200000,3200416,Coburg,fri
3200000,3200417,Coburg,fri
3200000,3200418,Coburg,fri
3200000,3200419,Coburg,fri
3200000,3200420,Coburg,sat
3200000,3200421,Coburg,sat
3200000,3200422,Coburg,sat
3200000,3200423,Coburg,sat
3200000,3200424,Coburg,sat
3200000,3200425,Coburg,sat
3200000,3200426,Coburg,sat
3200000,3200427,Coburg,sat
3200000,3200428,Coburg,sat
3200000,3200429,Coburg,sat
3200000,3200430,Coburg,sat
3200000,3200431,Coburg,sat
3200000,3200432,Coburg,sat
3200000,3200433,Coburg,sat
3200000,3200434,Coburg,sat
3200000,3200435,Coburg,sat
3200000,3200436,Coburg,sat
3200000,3200437,Coburg,sat
3200000,3200438,Coburg,sat
3200000,3200439,Coburg,sat
3200000,3200440,Coburg,sat
3200000,3200441,Coburg,sat
3200000,3200442,Coburg,sat
3200000,3200443,Coburg,sat
3200000,3200444,Coburg,sat
3200000,3200445,Coburg,sat
3200000,3200446,Coburg,sat
3200000,3200447,Coburg,sat
3200000,3200448,Coburg,sat
3200000,3200449,Coburg,sat
3200000,3200450,Coburg,sat
3200000,3200451,Coburg,sat
3200000,3200452,Coburg,sat
3200000,3200453,Coburg,sat
3200000,3200454,Coburg,sat
3200000,3200455,Coburg,sat
3200000,3200456,Coburg,sat
3200000,3200457,Coburg,sat
3200000,3200458,Coburg,sat
3200000,3200459,Coburg,sat
3200000,3200460,Coburg,sat
3200000,3200461,Coburg,sat
3200000,3200462,Coburg,sat
3200000,3200463,Coburg,sat
3200000,3200464,Coburg,sat
3200000,3200465,Coburg,sat
3200000,3200466,Coburg,sat
3200000,3200467,Coburg,sat
3200000,3200468,Coburg,sat
3200000,3200469,Coburg,sat
3200000,3200470,Coburg,sat
3200000,3200471,Coburg,sat
3200000,3200472,Coburg,sat
3200000,3200473,Coburg,sat
3200000,3200474,Coburg,sat
3200000,3200475,Coburg,sat
3200000,3200476,Coburg,sat
3200000,3200477,Coburg,sat
3200000,3200478,Coburg,sat
3200000,3200479,Coburg,sat
3200000,3200480,Coburg,sat
3200000,3200481,Coburg,sat
3200000,3200482,Coburg,sat
3200000,3200483,Coburg,sat
3200000,3200484,Coburg,sat
3200000,3200485,Coburg,sat
3200000,3200486,Coburg,sat
3200000,3200487,Coburg,sat
3200000,3200488,Coburg,sat
3200000,3200489,Coburg,sat
3200000,3200490,Coburg,sat
3200000,3200491,Coburg,sat
3200000,3200492,Coburg,sat
3200000,3200493,Coburg,sat
3200000,3200494,Coburg,sat
3200000,3200495,Coburg,sat
3200000,3200496,Coburg,sat
3200000,3200497,Coburg,sat
3200000,3200498,Coburg,sat
3200000,3200499,Coburg,sat
3200000,3200500,Coburg,sat
3200000,3200501,Coburg,sat
3200000,3200502,Coburg,sat
3200000,3200503,Coburg,sat
3200000,3200504,Coburg,sat
3200000,3200505,Coburg,sat
3200000,3200506,Coburg,sat
3200000,3200507,Coburg,sat
3200000,3200508,Coburg,sat
3200000,3200509,Coburg,sat
3200000,3200510,Coburg,sat
3200000,3200511,Coburg,sat
3200000,3200512,Coburg,sat
3200000,3200513,Coburg,sat
3200000,3200514,Coburg,sat
3200000,3200515,Coburg,sat
3200000,3200516,Coburg,sat
3200000,3200517,Coburg,sat
3200000,3200518,Coburg,sat
3200000,3200519,Coburg,sat
3200000,3200520,Coburg,sat
3200000,3200521,Coburg,sat
3200000,3200522,Coburg,sat
3200000,3200523,Coburg,sat
3200000,3200524,Coburg,sat
3200000,3200525,Coburg,sat
3200000,3200526,Coburg,sat
3200000,3200527,Coburg,sat
3200000,3200528,Coburg,sat
3200000,3200529,Coburg,sat
3200000,3200530,Coburg,sat
3200000,3200531,Coburg,sat
3200000,3200532,Coburg,sat
3200000,3200533,Coburg,sat
3200000,3200534,Coburg,sat
3200000,3200535,Coburg,sat
3200000,3200536,Coburg,sat
3200000,3200537,Coburg,sat
3200000,3200538,Coburg,sat
3200000,3200539,Coburg,sat
3200000,3200540,Coburg,sat
3200000,3200541,Coburg,sat
3200000,3200542,Coburg,sat
3200000,3200543,Coburg,sat
3200000,3200544,Coburg,sat
3200000,3200545,Coburg,sat
3200000,3200546,Coburg,sat
3200000,3200547,Coburg,sat
3200000,3200548,Coburg,sat
3200000,3200549,Coburg,sat
3200000,3200550,Coburg,sat
3200000,3200551,Coburg,sat
3200000,3200552,Coburg,sat
3200000,3200553,Coburg,sat
3200000,3200554,Coburg,sat
3200000,3200555,Coburg,sat
3200000,3200556,Coburg,sat
3200000,3200557,Coburg,sat
3200000,3200558,Coburg,sat
3200000,3200559,Coburg,sat
3200000,3200560,Coburg,sun
3200000,3200561,Coburg,sun
3200000,3200562,Coburg,sun
3200000,3200563,Coburg,sun
3200000,3200564,Coburg,sun
3200000,3200565,Coburg,sun
3200000,3200566,Coburg,sun
3200000,3200567,Coburg,sun
3200000,3200568,Coburg,sun
3200000,3200569,Coburg,sun
3200000,3200570,Coburg,sun
3200000,3200571,Coburg,sun
3200000,3200572,Coburg,sun
3200000,3200573,Coburg,sun
3200000,3200574,Coburg,sun
3200000,3200575,Coburg,sun
3200000,3200576,Coburg,sun
3200000,3200577,Coburg,sun
3200000,3200578,Coburg,sun
3200000,3200579,Coburg,sun
3200000,3200580,Coburg,sun
3200000,3200581,Coburg,sun
3200000,3200582,Coburg,sun
3200000,3200583,Coburg,sun
3200000,3200584,Coburg,sun
3200000,3200585,Coburg,sun
3200000,3200586,Coburg,sun
3200000,3200587,Coburg,sun
3200000,3200588,Coburg,sun
3200000,3200589,Coburg,sun
3200000,3200590,Coburg,sun
3200000,3200591,Coburg,sun
3200000,3200592,Coburg,sun
3200000,3200593,Coburg,sun
3200000,3200594,Coburg,sun
3200000,3200595,Coburg,sun
3200000,3200596,Coburg,sun
3200000,3200597,Coburg,sun
3200000,3200598,Coburg,sun
3200000,3200599,Coburg,sun
3200000,3200600,Coburg,sun
3200000,3200601,Coburg,sun
3200000,3200602,Coburg,sun
3200000,3200603,Coburg,sun
3200000,3200604,Coburg,sun
3200000,3200605,Coburg,sun
3200000,3200606,Coburg,sun
3200000,3200607,Coburg,sun
3200000,3200608,Coburg,sun
3200000,3200609,Coburg,sun
3200000,3200610,Coburg,sun
3200000,3200611,Coburg,sun
3200000,3200612,Coburg,sun
3200000,3200613,Coburg,sun
3200000,3200614,Coburg,sun
3200000,3200615,Coburg,sun
3200000,3200616,Coburg,sun
3200000,3200617,Coburg,sun
3200000,3200618,Coburg,sun
3200000,3200619,Coburg,sun
3200000,3200620,Coburg,sun
3200000,3200621,Coburg,sun
3200000,3200622,Coburg,sun
3200000,3200623,Coburg,sun
3200000,3200624,Coburg,sun
3200000,3200625,Coburg,sun
3200000,3200626,Coburg,sun
3200000,3200627,Coburg,sun
3200000,3200628,Coburg,sun
3200000,3200629,Coburg,sun
3200000,3200630,Coburg,sun
3200000,3200631,Coburg,sun
3200000,3200632,Coburg,sun
3200000,3200633,Coburg,sun
3200000,3200634,Coburg,sun
3200000,3200635,Coburg,sun
3200000,3200636,Coburg,sun
3200000,3200637,Coburg,sun
3200000,3200638,Coburg,sun
3200000,3200639,Coburg,sun
3200000,3200640,Coburg,sun
3200000,3200641,Coburg,sun
3200000,3200642,Coburg,sun
3200000,3200643,Coburg,sun
3200000,3200644,Coburg,sun
3200000,3200645,Coburg,sun
3200000,3200646,Coburg,sun
3200000,3200647,Coburg,sun
3200000,3200648,Coburg,sun
3200000,3200649,Coburg,sun
3200000,3200650,Coburg,sun
3200000,3200651,Coburg,sun
3200000,3200652,Coburg,sun
3200000,3200653,Coburg,sun
3200000,3200654,Coburg,sun
3200000,3200655,Coburg,sun
3200000,3200656,Coburg,sun
3200000,3200657,Coburg,sun
3200000,3200658,Coburg,sun
3200000,3200659,Coburg,sun
3200000,3200660,Coburg,sun
3200000,3200661,Coburg,sun
3200000,3200662,Coburg,sun
3200000,3200663,Coburg,sun
3200000,3200664,Coburg,sun
3200000,3200665,Coburg,sun
3200000,3200666,Coburg,sun
3200000,3200667,Coburg,sun
3200000,3200668,Coburg,sun
3200000,3200669,Coburg,sun
3200000,3200670,Coburg,sun
3200000,3200671,Coburg,sun
3200000,3200672,Coburg,sun
3200000,3200673,Coburg,sun
3200000,3200674,Coburg,sun
3200000,3200675,Coburg,sun
3200000,3200676,Coburg,sun
3200000,3200677,Coburg,sun
3200000,3200678,Coburg,sun
3200000,3200679,Coburg,sun
3200000,3200680,Coburg,sun
3200000,3200681,Coburg,sun
3200000,3200682,Coburg,sun
3200000,3200683,Coburg,sun
3200000,3200684,Coburg,sun
3200000,3200685,Coburg,sun
3200000,3200686,Coburg,sun
3200000,3200687,Coburg,sun
3200000,3200688,Coburg,sun
3200000,3200689,Coburg,sun
3200000,3200690,Coburg,sun
3200000,3200691,Coburg,sun
3200000,3200692,Coburg,sun
3200000,3200693,Coburg,sun
3200000,3200694,Coburg,sun
3200000,3200695,Coburg,sun
3200000,3200696,Coburg,sun
3200000,3200697,Coburg,sun
3200000,3200698,Coburg,sun
3200000,3200699,Coburg,sun
3200000,3200700,Albert Park,monthur
3200000,3200701,Albert Park,monthur
3200000,3200702,Albert Park,monthur
3200000,3200703,Albert Park,monthur
3200000,3200704,Albert Park,monthur
3200000,3200705,Albert Park,monthur
3200000,3200706,Albert Park,monthur
3200000,3200707,Albert Park,monthur
3200000,3200708,Albert Park,monthur
3200000,3200709,Albert Park,monthur
3200000,3200710,Albert Park,monthur
3200000,3200711,Albert Park,monthur
3200000,3200712,Albert Park,monthur
3200000,3200713,Albert Park,monthur
3200000,3200714,Albert Park,monthur
3200000,3200715,Albert Park,monthur
3200000,3200716,Albert Park,monthur
3200000,3200717,Albert Park,monthur
3200000,3200718,Albert Park,monthur
3200000,3200719,Albert Park,monthur
3200000,3200720,Albert Park,monthur
3200000,3200721,Albert Park,monthur
3200000,3200722,Albert Park,monthur
3200000,3200723,Albert Park,monthur
3200000,3200724,Albert Park,monthur
3200000,3200725,Albert Park,monthur
3200000,3200726,Albert Park,monthur
3200000,3200727,Albert Park,monthur
3200000,3200728,Albert Park,monthur
3200000,3200729,Albert Park,monthur
3200000,3200730,Albert Park,monthur
3200000,3200731,Albert Park,monthur
3200000,3200732,Albert Park,monthur
3200000,3200733,Albert Park,monthur
3200000,3200734,Albert Park,monthur
3200000,3200735,Albert Park,monthur
3200000,3200736,Albert Park,monthur
3200000,3200737,Albert Park,monthur
3200000,3200738,Albert Park,monthur
3200000,3200739,Albert Park,monthur
3200000,3200740,Albert Park,monthur
3200000,3200741,Albert Park,monthur
3200000,3200742,Albert Park,monthur
3200000,3200743,Albert Park,monthur
3200000,3200744,Albert Park,monthur
3200000,3200745,Albert Park,monthur
3200000,3200746,Albert Park,monthur
3200000,3200747,Albert Park,monthur
3200000,3200748,Albert Park,monthur
3200000,3200749,Albert Park,monthur
3200000,3200750,Albert Park,monthur
3200000,3200751,Albert Park,monthur
3200000,3200752,Albert Park,monthur
3200000,3200753,Albert Park,monthur
3200000,3200754,Albert Park,monthur
3200000,3200755,Albert Park,monthur
3200000,3200756,Albert Park,monthur
3200000,3200757,Albert Park,monthur
3200000,3200758,Albert Park,monthur
3200000,3200759,Albert Park,monthur
3200000,3200760,Albert Park,monthur
3200000,3200761,Albert Park,monthur
3200000,3200762,Albert Park,monthur
3200000,3200763,Albert Park,monthur
3200000,3200764,Albert Park,monthur
3200000,3200765,Albert Park,monthur
3200000,3200766,Albert Park,monthur
3200000,3200767,Albert Park,monthur
3200000,3200768,Albert Park,monthur
3200000,3200769,Albert Park,monthur
3200000,3200770,Albert Park,monthur
3200000,3200771,Albert Park,monthur
3200000,3200772,Albert Park,monthur
3200000,3200773,Albert Park,monthur
3200000,3200774,Albert Park,monthur
3200000,3200775,Albert Park,monthur
3200000,3200776,Albert Park,monthur
3200000,3200777,Albert Park,monthur
3200000,3200778,Albert Park,monthur
3200000,3200779,Albert Park,monthur
3200000,3200780,Albert Park,monthur
3200000,3200781,Albert Park,monthur
3200000,3200782,Albert Park,monthur
3200000,3200783,Albert Park,monthur
3200000,3200784,Albert Park,monthur
3200000,3200785,Albert Park,monthur
3200000,3200786,Albert Park,monthur
3200000,3200787,Albert Park,monthur
3200000,3200788,Albert Park,monthur
3200000,3200789,Albert Park,monthur
3200000,3200790,Albert Park,monthur
3200000,3200791,Albert Park,monthur
3200000,3200792,Albert Park,monthur
3200000,3200793,Albert Park,monthur
3200000,3200794,Albert Park,monthur
3200000,3200795,Albert Park,monthur
3200000,3200796,Albert Park,monthur
3200000,3200797,Albert Park,monthur
3200000,3200798,Albert Park,monthur
3200000,3200799,Albert Park,monthur
3200000,3200800,Albert Park,monthur
3200000,3200801,Albert Park,monthur
3200000,3200802,Albert Park,monthur
3200000,3200803,Albert Park,monthur
3200000,3200804,Albert Park,monthur
3200000,3200805,Albert Park,monthur
3200000,3200806,Albert Park,monthur
3200000,3200807,Albert Park,monthur
3200000,3200808,Albert Park,monthur
3200000,3200809,Albert Park,monthur
3200000,3200810,Albert Park,monthur
3200000,3200811,Albert Park,monthur
3200000,3200812,Albert Park,monthur
3200000,3200813,Albert Park,monthur
3200000,3200814,Albert Park,monthur
3200000,3200815,Albert Park,monthur
3200000,3200816,Albert Park,monthur
3200000,3200817,Albert Park,monthur
3200000,3200818,Albert Park,monthur
3200000,3200819,Albert Park,monthur
3200000,3200820,Albert Park,monthur
3200000,3200821,Albert Park,monthur
3200000,3200822,Albert Park,monthur
3200000,3200823,Albert Park,monthur
3200000,3200824,Albert Park,monthur
3200000,3200825,Albert Park,monthur
3200000,3200826,Albert Park,monthur
3200000,3200827,Albert Park,monthur
3200000,3200828,Albert Park,monthur
3200000,3200829,Albert Park,monthur
3200000,3200830,Albert Park,monthur
3200000,3200831,Albert Park,monthur
3200000,3200832,Albert Park,monthur
3200000,3200833,Albert Park,monthur
3200000,3200834,Albert Park,monthur
3200000,3200835,Albert Park,monthur
